,label
416547,1
416548,1
416550,1
416551,1
416556,1
416557,1
416559,1
416560,1
416561,1
416562,1
416563,1
416564,1
416565,1
416571,1
416572,1
416573,1
416574,1
416575,1
416576,1
416577,1
416578,1
416579,1
416581,1
416582,1
416585,1
416587,1
416588,1
416590,1
416591,1
416592,1
416594,1
416595,1
416596,1
416598,1
416602,1
416603,1
416604,1
416605,1
416608,1
416610,1
416611,1
416615,1
416616,1
416620,1
416621,1
416622,1
416623,1
416624,1
416625,1
416627,1
416628,1
416630,1
416631,1
416633,1
416634,1
416635,1
416636,1
416637,1
416638,1
416639,1
416640,1
416641,1
416642,1
416643,1
416653,1
416654,1
416655,1
416656,1
416657,1
416658,1
416661,1
416662,1
416663,1
416667,1
416671,1
416672,1
416674,1
416675,1
416677,1
416678,1
416679,1
416680,1
416681,1
416683,1
416684,1
416685,1
416686,1
416687,1
416688,1
416689,1
416690,1
416692,1
416696,1
416697,1
416698,1
416700,1
416702,1
416704,1
416705,1
416707,1
416708,1
416710,1
416712,1
416715,1
416716,1
416717,1
416718,1
416720,1
416721,1
416722,1
416723,1
416725,1
416726,1
416727,1
416728,1
416729,1
416730,1
416731,1
416732,1
416733,1
416736,1
416737,1
416738,1
416739,1
416740,1
416741,1
416742,1
416743,1
416744,1
416746,1
416748,1
416749,1
416756,-1
416767,1
416768,1
416769,1
416770,1
416771,1
416773,1
416774,1
416776,1
416781,-1
416795,1
416797,1
416802,1
416803,1
416804,1
416809,1
416811,1
416813,1
416815,1
416816,1
416817,1
416820,1
416821,1
416823,1
416824,1
416825,1
416826,1
416828,1
416829,1
416830,1
416831,1
416832,1
416833,1
416834,1
416836,1
416837,1
416838,1
416841,1
416842,1
416843,1
416845,1
416846,1
416847,1
416849,1
416850,1
416852,1
416853,1
416854,1
416855,1
416856,1
416858,1
416859,1
416861,1
416862,1
416863,1
416864,1
416865,1
416866,1
416867,1
416869,1
416870,1
416872,1
416873,1
416874,1
416875,1
416876,1
416878,1
416880,1
416881,1
416882,1
416885,1
416886,1
416887,1
416889,1
416890,1
416891,1
416892,1
416893,1
416895,1
416896,1
416897,1
416898,1
416899,1
416901,1
416903,1
416904,1
416905,1
416906,1
416907,1
416908,1
416909,1
416910,1
416911,1
416912,1
416915,1
416916,1
416917,1
416918,1
416920,1
416921,1
416923,1
416924,1
416925,1
416926,1
416927,1
416929,1
416930,1
416931,1
416933,1
416934,1
416935,1
416936,1
416937,1
416938,1
416939,1
416940,1
416941,1
416942,1
416943,1
416948,-1
416950,-1
416951,-1
416955,-1
416956,1
416957,1
416958,1
416960,1
416964,1
416965,1
416966,1
416967,1
416978,-1
416980,-1
416985,-1
416987,-1
416990,-1
416999,-1
417001,-1
417015,-1
417023,-1
417024,-1
417025,-1
417026,-1
417027,-1
417039,1
417042,1
417043,1
417044,1
417045,1
417046,1
417047,1
417048,1
417052,1
417053,1
417054,1
417055,1
417056,1
417057,1
417058,1
417059,1
417062,1
417063,1
417064,1
417065,1
417066,1
417068,1
417069,1
417070,1
417071,1
417075,1
417076,1
417077,1
417079,1
417080,1
417082,1
417083,1
417085,1
417086,1
417089,1
417090,1
417091,1
417092,1
417094,1
417095,1
417096,1
417097,1
417098,1
417099,1
417101,1
417102,1
417103,1
417104,1
417110,1
417111,1
417112,1
417113,1
417115,1
417116,1
417117,1
417122,1
417123,1
417124,1
417125,1
417126,1
417128,1
417131,1
417132,1
417134,1
417135,1
417136,1
417137,1
417138,1
417139,1
417140,1
417141,1
417142,1
417143,1
417144,1
417145,1
417146,1
417147,1
417149,1
417150,1
417151,1
417153,1
417157,1
417158,1
417159,1
417160,1
417161,1
417162,1
417163,1
417164,1
417165,1
417166,1
417167,1
417170,1
417171,1
417172,1
417173,1
417174,1
417175,1
417176,1
417177,1
417179,1
417181,1
417183,1
417186,1
417188,1
417190,1
417192,1
417193,1
417197,1
417198,1
417199,1
417200,1
417201,1
417202,1
417203,1
417204,1
417205,1
417206,1
417208,1
417209,1
417210,1
417211,1
417212,1
417213,1
417214,1
417215,1
417216,1
417217,1
417218,1
417219,1
417220,1
417223,1
417224,1
417225,1
417226,1
417227,1
417228,1
417230,1
417231,1
417232,1
417233,1
417236,1
417239,1
417240,1
417241,1
417244,1
417245,1
417247,1
417248,1
417249,1
417251,1
417252,1
417253,1
417254,1
417257,1
417258,1
417259,1
417260,1
417261,1
417262,1
417263,1
417264,1
417265,1
417266,1
417267,1
417268,1
417269,1
417271,1
417273,1
417274,1
417277,1
417278,1
417279,1
417280,1
417281,1
417282,1
417283,1
417285,1
417287,1
417288,1
417290,1
417291,1
417294,1
417295,1
417297,1
417299,1
417301,1
417303,1
417305,1
417306,1
417307,1
417308,1
417309,1
417311,1
417313,1
417314,1
417315,1
417321,1
417322,1
417323,1
417324,1
417326,1
417327,1
417329,1
417331,1
417332,1
417333,1
417334,1
417335,1
417336,1
417337,1
417338,1
417339,1
417340,1
417341,1
417342,1
417343,1
417348,1
417351,1
417353,1
417354,1
417355,1
417356,1
417358,1
417359,1
417360,1
417366,1
417367,1
417368,1
417369,1
417370,1
417371,1
417372,1
417373,1
417376,1
417379,1
417380,1
417381,1
417383,1
417388,1
417389,1
417390,1
417392,1
417393,1
417394,1
417398,1
417400,1
417401,1
417402,1
417404,1
417405,1
417406,1
417409,1
417410,1
417413,1
417414,1
417415,1
417416,1
417418,1
417419,1
417420,1
417421,1
417423,1
417424,1
417425,1
417426,1
417427,1
417428,1
417429,1
417430,1
417431,1
417434,1
417437,1
417438,1
417439,1
417442,1
417443,1
417444,1
417446,1
417447,1
417448,1
417449,1
417451,1
417452,1
417453,1
417454,1
417455,1
417456,1
417458,1
417459,1
417461,1
417464,1
417467,1
417468,1
417469,1
417472,1
417474,1
417475,1
417477,1
417478,1
417479,1
417480,1
417481,1
417482,1
417485,1
417486,1
417488,1
417493,1
417494,1
417495,1
417497,1
417498,1
417499,1
417502,1
417504,1
417507,1
417509,1
417510,1
417511,1
417512,1
417514,1
417517,1
417518,1
417519,1
417520,1
417521,1
417524,1
417527,1
417531,1
417532,1
417534,1
417536,1
417537,1
417538,1
417539,1
417540,1
417541,1
417542,1
417545,1
417546,1
417547,1
417549,1
417550,1
417551,1
417552,1
417553,1
417556,1
417557,1
417558,1
417561,1
417562,1
417564,1
417566,1
417567,1
417568,1
417569,1
417570,1
417571,1
417573,1
417575,1
417576,1
417577,1
417580,1
417581,1
417582,1
417584,1
417585,1
417587,1
417588,1
417589,1
417590,1
417591,1
417592,1
417593,1
417594,1
417595,1
417597,1
417599,1
417600,1
417602,1
417607,1
417608,1
417609,1
417610,1
417611,1
417612,1
417613,1
417614,1
417615,1
417616,1
417617,1
417618,1
417619,1
417620,1
417622,1
417623,1
417626,1
417628,1
417630,1
417631,1
417632,1
417634,1
417637,1
417638,1
417639,1
417640,1
417643,1
417646,1
417647,1
417648,1
417649,1
417654,-1
417663,-1
417668,1
417672,1
417674,1
417675,1
417676,1
417679,1
417680,1
417681,1
417682,1
417683,1
417685,1
417687,1
417689,1
417690,1
417691,1
417694,-1
417707,-1
417710,-1
417716,-1
417742,-1
417747,1
417748,1
417749,1
417750,1
417752,1
417753,1
417754,1
417755,1
417756,1
417757,1
417760,1
417764,1
417766,1
417767,1
417768,1
417770,1
417771,1
417772,1
417773,1
417775,1
417778,1
417779,1
417780,1
417781,1
417782,1
417783,1
417784,1
417787,1
417788,1
417789,1
417790,1
417791,1
417792,1
417793,1
417795,1
417796,1
417797,1
417798,1
417799,1
417802,1
417804,1
417805,1
417806,1
417807,1
417808,1
417809,1
417810,1
417811,1
417812,1
417813,1
417814,1
417815,1
417816,1
417817,1
417818,1
417819,1
417820,1
417821,1
417822,1
417823,1
417825,1
417826,1
417828,1
417829,1
417830,1
417831,1
417832,1
417833,1
417834,1
417835,1
417837,1
417839,1
417840,1
417841,1
417842,1
417843,1
417845,1
417857,-1
417860,-1
417864,-1
417882,-1
417892,-1
417899,-1
417900,1
417901,1
417903,1
417905,1
417906,1
417907,1
417908,1
417909,1
417911,1
417913,1
417915,1
417916,1
417917,1
417920,1
417927,1
417928,1
417929,1
417933,1
417935,1
417938,1
417939,1
417942,1
417943,1
417944,1
417946,1
417947,1
417949,1
417951,1
417959,1
417964,1
417967,1
417968,1
417969,1
417970,1
417974,1
417976,1
417977,1
417978,1
417979,1
417981,1
417983,1
417985,1
417986,1
417987,1
417988,1
417990,1
417991,1
417992,1
417993,1
417994,1
417996,1
417997,1
417998,1
417999,1
418001,1
418002,1
418004,1
418005,1
418006,1
418013,1
418014,1
418015,1
418016,1
418017,1
418019,1
418020,1
418021,1
418025,1
418027,1
418030,1
418033,1
418035,1
418036,1
418037,1
418038,1
418039,1
418040,1
418042,1
418043,1
418044,1
418045,1
418047,1
418048,1
418049,1
418050,1
418052,1
418053,1
418054,1
418055,1
418056,1
418057,1
418059,1
418060,1
418063,-1
418064,1
418066,1
418067,1
418068,1
418088,-1
418098,-1
418099,-1
418101,-1
418115,1
418116,1
418118,1
418119,1
418120,1
418121,1
418122,1
418123,1
418124,1
418125,1
418128,1
418133,1
418134,1
418136,1
418137,1
418138,1
418142,1
418152,1
418154,1
418155,1
418157,1
418159,1
418161,1
418162,1
418163,1
418164,1
418166,1
418167,1
418169,1
418170,1
418171,1
418172,1
418173,1
418176,1
418177,1
418178,1
418179,1
418181,1
418183,1
418184,1
418185,1
418186,1
418187,1
418188,1
418190,1
418191,1
418193,1
418196,1
418199,1
418200,1
418201,1
418202,1
418216,-1
418224,-1
418238,-1
418239,-1
418244,-1
418246,-1
418247,-1
418248,-1
418249,-1
418251,-1
418253,-1
418254,-1
418256,-1
418259,-1
418261,-1
418266,-1
418267,-1
418275,-1
418278,-1
418297,-1
418298,-1
418301,-1
418302,-1
418303,-1
418305,-1
418306,-1
418307,-1
418322,-1
418323,-1
418324,-1
418325,-1
418328,-1
418330,-1
418334,-1
418335,-1
418338,-1
418343,1
418345,1
418346,1
418347,1
418348,1
418351,1
418353,1
418355,1
418357,1
418358,1
418359,1
418360,1
418361,1
418365,1
418367,1
418370,1
418377,1
418379,1
418380,1
418384,1
418388,1
418390,1
418394,1
418397,1
418398,1
418399,1
418400,1
418402,1
418403,1
418404,1
418407,1
418408,1
418411,1
418412,1
418413,1
418417,1
418419,1
418421,1
418424,1
418427,1
418428,1
418429,1
418431,1
418432,1
418433,1
418435,1
418436,1
418437,1
418438,1
418439,1
418441,1
418442,1
418443,1
418444,1
418447,1
418449,1
418452,1
418454,1
418456,1
418457,1
418458,1
418461,1
418462,1
418464,1
418466,1
418467,1
418468,1
418469,1
418473,1
418474,1
418475,1
418476,1
418477,1
418478,1
418479,1
418480,1
418481,1
418484,1
418485,1
418486,1
418488,1
418489,1
418494,1
418496,1
418497,1
418498,1
418499,1
418500,1
418501,1
418502,1
418503,1
418505,1
418506,1
418508,1
418509,1
418510,1
418511,1
418512,1
418513,1
418515,1
418518,1
418521,1
418522,1
418523,1
418524,1
418525,1
418526,1
418527,1
418529,1
418530,1
418531,1
418532,1
418533,1
418534,1
418535,1
418538,1
418540,1
418541,1
418545,1
418546,1
418548,1
418549,1
418551,1
418552,1
418553,1
418554,1
418555,1
418558,1
418561,1
418562,1
418563,1
418564,1
418567,1
418568,1
418569,1
418570,1
418572,1
418573,1
418574,1
418575,1
418576,1
418577,1
418578,1
418579,1
418580,1
418581,1
418582,1
418583,1
418584,1
418585,1
418586,1
418587,1
418589,1
418590,1
418591,1
418593,1
418597,1
418598,1
418600,1
418601,1
418602,1
418604,1
418605,1
418606,1
418607,1
418608,1
418610,1
418612,1
418613,1
418615,1
418616,1
418617,1
418618,1
418619,1
418621,1
418622,1
418623,1
418626,1
418627,1
418630,1
418631,1
418632,1
418633,1
418634,1
418636,1
418637,1
418638,1
418642,1
418644,1
418645,1
418646,1
418649,1
418650,1
418653,1
418655,1
418656,1
418657,1
418658,1
418659,1
418660,1
418662,1
418663,1
418664,1
418665,1
418667,1
418668,1
418669,1
418670,1
418671,1
418672,1
418673,1
418674,1
418675,1
418676,1
418677,1
418678,1
418679,1
418680,1
418682,1
418683,1
418684,1
418685,1
418686,1
418687,1
418688,1
418689,1
418692,1
418694,1
418696,1
418698,1
418700,1
418701,1
418705,1
418706,1
418707,1
418708,1
418710,1
418711,1
418712,1
418713,1
418715,1
418716,1
418717,1
418718,1
418719,1
418720,1
418722,1
418723,1
418724,1
418725,1
418726,1
418727,1
418728,1
418730,1
418731,1
418732,1
418733,1
418735,1
418736,1
418737,1
418738,1
418739,1
418741,1
418742,1
418743,1
418744,1
418745,1
418746,1
418747,1
418748,1
418749,1
418750,1
418751,1
418753,1
418754,1
418755,1
418757,1
418758,1
418759,1
418761,1
418762,1
418763,1
418764,1
418767,1
418768,1
418769,1
418771,1
418772,1
418773,1
418776,1
418777,1
418779,1
418780,1
418781,1
418782,1
418783,1
418785,1
418786,1
418787,1
418789,1
418790,1
418793,1
418794,1
418796,1
418797,1
418799,1
418801,1
418802,1
418803,1
418804,1
418805,1
418806,1
418807,1
418808,1
418810,1
418811,1
418812,1
418814,1
418815,1
418816,1
418817,1
418819,1
418820,1
418821,1
418823,1
418824,1
418825,1
418826,1
418827,1
418828,1
418829,1
418830,1
418832,1
418834,1
418835,1
418836,1
418839,1
418840,1
418841,1
418843,1
418844,1
418845,1
418846,1
418847,1
418848,1
418849,1
418850,1
418852,1
418854,1
418855,1
418857,1
418861,1
418863,1
418864,1
418866,1
418868,1
418870,1
418871,1
418872,1
418873,1
418874,1
418875,1
418876,1
418878,1
418880,1
418883,1
418887,1
418888,1
418891,1
418894,1
418895,1
418896,1
418897,1
418898,1
418900,1
418901,1
418903,1
418904,1
418906,1
418907,1
418908,1
418909,1
418910,1
418911,1
418912,1
418913,1
418915,1
418916,1
418918,1
418920,1
418922,1
418923,1
418924,1
418925,1
418927,1
418931,1
418932,1
418934,1
418936,1
418937,1
418939,1
418940,1
418941,1
418942,1
418943,1
418944,1
418945,1
418946,1
418947,1
418948,1
418949,1
418950,1
418954,1
418955,1
418957,1
418958,1
418960,1
418961,1
418962,1
418963,1
418964,1
418965,1
418966,1
418967,1
418969,1
418970,1
418971,1
418972,1
418973,1
418974,1
418976,1
418977,1
418979,1
418981,1
418983,1
418984,1
418985,1
418986,1
418987,1
418988,1
418989,1
418991,1
418992,1
418993,1
418994,1
418995,1
418996,1
418997,1
418998,1
418999,1
419000,1
419001,1
419002,1
419003,1
419004,1
419005,1
419007,1
419008,1
419010,1
419011,1
419012,1
419013,1
419014,1
419015,1
419017,1
419018,1
419019,1
419020,1
419021,1
419023,1
419025,1
419026,1
419027,1
419028,1
419030,1
419031,1
419032,1
419033,1
419036,1
419037,1
419039,1
419040,1
419041,1
419042,1
419043,1
419045,1
419046,1
419047,1
419049,1
419051,1
419055,1
419056,1
419058,1
419059,1
419060,1
419061,1
419062,1
419064,1
419065,1
419066,1
419067,1
419068,1
419071,1
419072,1
419073,1
419074,1
419075,1
419076,1
419078,1
419079,1
419083,1
419084,1
419085,1
419086,1
419087,1
419088,1
419090,1
419091,1
419093,1
419094,1
419095,1
419096,1
419097,1
419098,1
419099,1
419100,1
419101,1
419102,1
419103,1
419104,1
419105,1
419106,1
419107,1
419110,1
419112,1
419114,1
419119,1
419120,1
419121,1
419122,1
419123,1
419124,1
419125,1
419127,1
419128,1
419129,1
419131,1
419132,1
419133,1
419134,1
419135,1
419136,1
419137,1
419138,1
419139,1
419141,1
419142,1
419144,1
419145,1
419146,1
419147,1
419148,1
419149,1
419150,1
419151,1
419152,1
419154,1
419156,1
419158,1
419159,1
419160,1
419161,1
419162,1
419163,1
419164,1
419165,1
419166,1
419167,1
419169,1
419170,1
419173,1
419174,1
419175,1
419176,1
419177,1
419178,1
419179,1
419180,1
419181,1
419182,1
419183,1
419184,1
419185,1
419186,1
419187,1
419188,1
419189,1
419191,1
419192,1
419193,1
419194,1
419196,1
419197,1
419198,1
419199,1
419200,1
419201,1
419203,1
419204,1
419205,1
419206,1
419207,1
419209,1
419210,1
419211,1
419212,1
419213,1
419214,1
419215,1
419216,1
419218,1
419221,1
419222,1
419223,1
419225,1
419227,1
419228,1
419229,1
419231,1
419232,1
419234,1
419235,1
419236,1
419241,1
419242,1
419243,1
419244,1
419246,1
419247,1
419248,1
419249,1
419250,1
419251,1
419253,1
419254,1
419257,1
419258,1
419259,1
419260,1
419261,1
419264,1
419265,1
419266,1
419268,1
419269,1
419270,1
419271,1
419272,1
419273,1
419274,1
419275,1
419276,1
419278,1
419280,1
419282,1
419283,1
419284,1
419285,1
419286,1
419287,1
419289,1
419290,1
419291,1
419292,1
419293,1
419294,1
419296,1
419297,1
419299,1
419301,1
419302,1
419303,1
419305,1
419306,1
419308,1
419310,1
419317,-1
419326,-1
419329,1
419330,1
419332,1
419334,1
419335,1
419336,1
419337,1
419339,1
419340,1
419341,1
419342,1
419343,1
419344,1
419345,1
419347,1
419349,1
419351,1
419352,1
419354,1
419355,1
419357,1
419360,1
419361,1
419362,1
419363,1
419364,1
419365,1
419366,1
419370,1
419373,1
419375,1
419376,1
419380,-1
419381,-1
419382,-1
419384,-1
419386,-1
419387,-1
419390,-1
419408,1
419410,1
419412,1
419413,1
419415,1
419417,1
419418,1
419420,1
419421,1
419422,1
419423,1
419424,1
419425,1
419426,1
419430,1
419431,1
419432,1
419433,1
419434,1
419435,1
419436,1
419437,1
419438,1
419439,1
419440,1
419442,1
419443,1
419446,1
419447,1
419448,1
419449,1
419452,1
419453,1
419456,1
419458,1
419461,1
419462,1
419463,1
419464,1
419466,1
419467,1
419468,1
419469,1
419470,1
419472,1
419473,1
419474,1
419475,1
419477,1
419478,1
419479,1
419481,1
419482,1
419483,1
419484,1
419486,1
419487,1
419488,1
419490,1
419492,1
419494,1
419495,1
419497,1
419498,1
419500,1
419501,1
419503,1
419504,1
419505,1
419506,1
419507,1
419508,1
419509,1
419510,1
419511,1
419512,1
419513,1
419514,1
419515,1
419516,1
419517,1
419518,1
419520,1
419521,1
419523,1
419524,1
419525,1
419526,1
419527,1
419528,1
419529,1
419530,1
419531,1
419532,1
419535,1
419536,1
419537,1
419538,1
419539,1
419540,1
419541,1
419542,1
419543,1
419545,1
419546,1
419547,1
419548,1
419556,1
419557,1
419560,1
419561,1
419562,-1
419565,1
419567,1
419568,1
419571,1
419572,1
419573,1
419574,1
419576,1
419577,1
419578,1
419579,1
419581,1
419582,1
419583,1
419584,1
419587,1
419588,1
419590,1
419591,1
419593,1
419594,1
419595,1
419596,1
419597,1
419598,1
419600,1
419601,1
419602,1
419604,1
419605,1
419607,1
419609,1
419610,1
419611,1
419612,1
419613,1
419614,1
419616,1
419617,1
419618,1
419619,1
419627,1
419628,1
419633,1
419641,1
419642,1
419644,1
419654,1
419655,1
419657,1
419658,1
419659,1
419660,1
419663,1
419664,1
419668,-1
419669,-1
419674,1
419676,1
419677,1
419679,1
419681,1
419682,1
419683,1
419685,1
419686,1
419687,1
419688,1
419689,1
419690,1
419692,1
419693,-1
419694,1
419696,1
419697,1
419698,1
419699,1
419700,1
419701,1
419702,1
419704,1
419705,1
419706,1
419707,1
419708,1
419709,1
419710,1
419711,1
419712,1
419713,1
419716,1
419717,1
419718,1
419719,1
419720,1
419721,1
419722,1
419723,1
419724,1
419725,1
419726,1
419727,1
419728,1
419729,1
419730,1
419731,1
419732,1
419733,1
419734,1
419735,1
419736,1
419737,1
419738,1
419739,1
419740,1
419741,1
419742,1
419743,1
419744,1
419746,1
419747,1
419749,1
419750,1
419751,1
419753,1
419755,1
419763,-1
419764,-1
419774,-1
419776,-1
419788,-1
419790,-1
419794,-1
419795,-1
419796,-1
419797,-1
419798,-1
419802,-1
419835,-1
419841,1
419843,1
419845,1
419848,1
419850,1
419857,1
419860,1
419864,1
419867,1
419868,1
419870,1
419871,1
419872,1
419873,1
419875,1
419877,1
419878,1
419885,1
419886,1
419887,1
419888,1
419889,1
419890,1
419891,1
419893,1
419894,1
419897,1
419902,1
419903,1
419906,1
419909,1
419910,1
419913,1
419915,1
419916,1
419917,1
419918,1
419919,1
419921,1
419922,1
419924,1
419926,1
419927,1
419928,1
419929,1
419930,1
419932,1
419934,1
419936,1
419937,1
419939,1
419940,1
419947,1
419948,1
419952,1
419953,1
419954,1
419955,1
419956,1
419961,1
419967,1
419968,1
419974,1
419975,1
419976,1
419977,1
419982,1
419983,1
419984,1
419986,1
419992,1
419995,1
419996,1
419997,1
419999,1
420000,1
420003,1
420004,1
420006,1
420007,1
420008,1
420010,1
420011,1
420012,1
420013,1
420015,1
420016,1
420018,1
420021,1
420022,1
420023,1
420024,1
420028,1
420029,1
420031,1
420033,1
420034,1
420035,1
420036,1
420037,1
420038,1
420039,1
420041,1
420042,1
420044,1
420046,1
420048,1
420050,1
420054,1
420057,1
420059,1
420061,1
420062,1
420063,1
420064,1
420066,1
420068,1
420069,1
420071,1
420073,1
420074,1
420077,1
420079,1
420080,1
420081,1
420082,1
420083,1
420084,1
420085,1
420086,1
420087,1
420088,1
420090,1
420092,1
420094,1
420095,1
420097,1
420101,1
420102,1
420103,1
420105,1
420106,1
420107,1
420110,1
420112,1
420113,1
420115,1
420116,1
420117,1
420118,1
420120,1
420121,1
420122,1
420124,1
420125,1
420127,1
420129,1
420130,1
420132,1
420133,1
420134,1
420135,1
420136,1
420137,1
420139,1
420141,1
420142,1
420143,1
420146,1
420148,1
420149,1
420151,1
420152,1
420153,1
420156,1
420158,1
420159,1
420160,1
420163,1
420164,1
420165,1
420166,1
420168,1
420169,1
420171,1
420172,1
420173,1
420175,1
420176,1
420178,1
420179,1
420180,1
420181,1
420182,1
420184,1
420185,1
420186,1
420187,1
420188,1
420191,1
420192,1
420193,1
420194,1
420195,1
420196,1
420199,1
420200,1
420202,1
420203,1
420204,1
420205,1
420206,1
420207,1
420208,1
420210,1
420213,1
420214,1
420217,1
420219,1
420220,1
420221,1
420222,1
420223,1
420224,1
420226,1
420227,1
420228,1
420229,1
420230,1
420231,1
420232,1
420233,1
420234,1
420235,1
420236,1
420239,1
420240,1
420241,1
420242,1
420243,1
420244,1
420246,1
420247,1
420251,1
420253,1
420254,1
420258,1
420259,1
420260,1
420263,1
420265,1
420266,1
420267,1
420268,1
420269,1
420271,1
420272,1
420273,1
420274,1
420275,1
420276,1
420277,1
420278,1
420279,1
420281,1
420284,1
420288,1
420290,1
420291,1
420292,1
420294,1
420295,1
420297,1
420298,1
420299,1
420300,1
420301,1
420302,1
420304,1
420306,1
420307,1
420311,1
420312,1
420313,1
420315,1
420318,1
420320,1
420321,1
420322,1
420324,1
420327,1
420328,1
420329,1
420330,1
420331,1
420332,1
420334,1
420335,1
420336,1
420338,1
420339,1
420340,1
420342,1
420343,1
420344,1
420345,1
420346,1
420347,1
420348,1
420350,1
420351,1
420352,1
420353,1
420355,1
420357,1
420358,1
420359,1
420360,1
420361,1
420362,1
420367,1
420368,1
420369,1
420370,1
420371,1
420372,1
420374,1
420375,1
420376,1
420377,1
420378,1
420379,1
420380,1
420381,1
420382,1
420383,1
420384,1
420385,1
420387,1
420389,1
420390,1
420391,1
420392,1
420394,1
420396,1
420397,1
420398,1
420400,1
420401,1
420402,1
420403,1
420405,1
420407,1
420408,1
420410,1
420411,1
420412,1
420416,1
420419,1
420420,1
420423,1
420424,1
420426,1
420427,1
420428,1
420429,1
420430,1
420432,1
420433,1
420434,1
420435,1
420445,-1
420448,-1
420452,-1
420455,1
420457,1
420458,1
420460,1
420461,1
420462,1
420463,1
420464,1
420465,1
420467,1
420468,1
420469,1
420471,1
420472,1
420473,1
420474,1
420476,1
420477,1
420487,-1
420500,-1
420503,-1
420506,1
420507,1
420508,1
420509,1
420511,1
420512,1
420513,1
420515,1
420516,1
420517,1
420518,1
420519,1
420520,1
420522,1
420525,1
420526,1
420529,1
420531,1
420534,1
420535,1
420536,1
420537,1
420540,1
420543,1
420544,1
420545,1
420548,1
420549,1
420550,1
420551,1
420559,1
420564,1
420565,1
420567,1
420568,1
420570,1
420571,1
420572,1
420573,1
420574,1
420575,1
420577,1
420578,1
420579,1
420580,1
420581,1
420582,1
420584,1
420585,1
420586,1
420589,1
420590,1
420591,1
420593,1
420594,1
420595,1
420597,1
420598,1
420599,1
420601,1
420603,1
420604,1
420605,1
420606,1
420607,1
420609,1
420610,1
420618,1
420622,1
420623,1
420624,1
420625,1
420627,1
420628,1
420630,1
420633,1
420634,1
420636,1
420637,1
420638,1
420639,1
420640,1
420641,1
420642,1
420646,1
420648,1
420649,1
420650,1
420651,1
420652,1
420653,1
420654,1
420655,1
420656,1
420657,1
420659,1
420660,1
420662,1
420663,1
420665,1
420666,1
420667,1
420669,1
420670,1
420671,1
420673,1
420674,1
420675,1
420676,1
420677,1
420678,1
420679,1
420680,1
420682,1
420684,1
420686,1
420687,1
420688,1
420689,1
420690,1
420696,1
420699,1
420701,1
420704,1
420709,1
420710,1
420712,1
420716,1
420720,-1
420724,1
420729,1
420730,1
420735,1
420736,1
420738,1
420740,1
420743,1
420744,1
420749,1
420755,1
420758,1
420759,1
420767,1
420768,1
420769,1
420786,1
420787,1
420789,1
420790,1
420793,1
420796,1
420803,1
420804,1
420805,1
420807,1
420810,1
420814,1
420819,1
420829,-1
420830,-1
420833,1
420835,1
420836,1
420838,1
420839,1
420840,1
420842,1
420848,-1
420853,1
420855,1
420857,1
420858,1
420859,1
420862,1
420863,1
420864,1
420866,1
420868,1
420869,1
420872,1
420873,1
420876,1
420879,1
420880,1
420882,1
420883,1
420884,1
420885,1
420886,1
420887,1
420888,1
420889,1
420890,1
420891,1
420892,1
420893,1
420895,1
420896,1
420897,1
420898,1
420899,1
420901,1
420902,1
420903,1
420905,1
420906,1
420908,1
420910,1
420911,1
420913,1
420914,1
420921,-1
420922,-1
420935,1
420939,1
420940,1
420941,1
420942,1
420943,1
420946,1
420947,1
420948,1
420950,1
420952,1
420953,1
420955,1
420957,1
420962,1
420963,1
420965,1
420966,1
420967,1
420969,1
420970,1
420971,1
420972,1
420973,1
420976,1
420977,1
420978,1
420979,1
420980,1
420981,1
420982,1
420983,1
420984,1
420985,1
420987,1
420989,1
420990,1
420991,1
420992,1
420993,1
420995,1
420996,1
420997,1
420998,1
420999,1
421000,1
421006,-1
421008,-1
421009,-1
421024,-1
421028,1
421029,1
421031,1
421035,1
421036,1
421037,1
421046,1
421047,1
421049,1
421050,1
421052,1
421054,1
421057,1
421058,1
421059,1
421061,1
421063,1
421065,1
421066,1
421067,1
421068,1
421069,1
421070,1
421072,1
421073,1
421074,1
421075,1
421076,1
421077,1
421078,1
421079,1
421080,1
421082,1
421083,1
421084,1
421086,1
421087,1
421088,1
421089,1
421091,1
421093,1
421094,1
421095,1
421096,1
421097,1
421098,1
421099,1
421100,1
421101,1
421102,1
421105,1
421106,1
421107,1
421109,1
421111,1
421112,1
421115,1
421116,1
421117,1
421118,1
421120,1
421122,1
421123,1
421124,1
421126,1
421127,1
421128,1
421129,1
421130,1
421131,1
421133,1
421134,1
421138,1
421139,1
421141,1
421145,1
421146,1
421147,1
421148,1
421149,1
421150,1
421151,1
421152,1
421153,1
421155,1
421156,1
421157,1
421160,1
421161,1
421162,1
421163,1
421164,1
421165,1
421166,1
421167,1
421168,1
421169,1
421171,1
421172,1
421173,1
421174,1
421175,1
421176,1
421177,1
421178,1
421179,1
421181,1
421182,1
421185,1
421187,1
421190,1
421193,1
421195,1
421196,1
421197,1
421198,1
421199,1
421200,1
421201,1
421210,-1
421212,-1
421217,-1
421219,-1
421223,-1
421224,-1
421228,-1
421230,-1
421233,-1
421241,-1
421248,-1
421252,-1
421263,-1
421271,1
421272,1
421274,1
421276,1
421277,1
421278,1
421279,1
421280,1
421282,1
421283,1
421284,1
421285,1
421286,1
421287,1
421290,1
421292,1
421303,1
421306,1
421309,1
421310,1
421311,1
421313,1
421314,1
